-3.537e+11 -1.459e+12 3.944e+10
-3.52935e+11 -1.4592e+12 3.9413e+10
-3.52169e+11 -1.4594e+12 3.9386e+10
-3.51404e+11 -1.4596e+12 3.93589e+10
-3.50638e+11 -1.45979e+12 3.93319e+10
-3.49872e+11 -1.45999e+12 3.93048e+10
-3.49106e+11 -1.46019e+12 3.92778e+10
-3.4834e+11 -1.46038e+12 3.92507e+10
-3.47574e+11 -1.46058e+12 3.92236e+10
-3.46808e+11 -1.46077e+12 3.91965e+10
-3.46042e+11 -1.46097e+12 3.91694e+10
-3.45276e+11 -1.46116e+12 3.91422e+10
-3.44509e+11 -1.46136e+12 3.91151e+10
-3.43742e+11 -1.46155e+12 3.9088e+10
-3.42976e+11 -1.46174e+12 3.90608e+10
-3.42209e+11 -1.46194e+12 3.90336e+10
-3.41442e+11 -1.46213e+12 3.90064e+10
-3.40675e+11 -1.46232e+12 3.89792e+10
-3.39908e+11 -1.46251e+12 3.8952e+10
-3.39141e+11 -1.4627e+12 3.89248e+10
-3.38374e+11 -1.4629e+12 3.88976e+10
-3.37606e+11 -1.46309e+12 3.88703e+10
-3.36839e+11 -1.46328e+12 3.88431e+10
-3.36071e+11 -1.46346e+12 3.88158e+10
-3.35304e+11 -1.46365e+12 3.87886e+10
-3.34536e+11 -1.46384e+12 3.87613e+10
-3.33768e+11 -1.46403e+12 3.8734e+10
-3.33e+11 -1.46422e+12 3.87067e+10
-3.32232e+11 -1.46441e+12 3.86793e+10
-3.31464e+11 -1.46459e+12 3.8652e+10
-3.30696e+11 -1.46478e+12 3.86247e+10
-3.29927e+11 -1.46496e+12 3.85973e+10
-3.29159e+11 -1.46515e+12 3.857e+10
-3.2839e+11 -1.46534e+12 3.85426e+10
-3.27622e+11 -1.46552e+12 3.85152e+10
-3.26853e+11 -1.4657e+12 3.84878e+10
-3.26084e+11 -1.46589e+12 3.84604e+10
-3.25315e+11 -1.46607e+12 3.8433e+10
-3.24546e+11 -1.46625e+12 3.84055e+10
-3.23777e+11 -1.46644e+12 3.83781e+10
-3.23008e+11 -1.46662e+12 3.83506e+10
-3.22239e+11 -1.4668e+12 3.83232e+10
-3.21469e+11 -1.46698e+12 3.82957e+10
-3.207e+11 -1.46716e+12 3.82682e+10
-3.1993e+11 -1.46734e+12 3.82407e+10
-3.1916e+11 -1.46752e+12 3.82132e+10
-3.18391e+11 -1.4677e+12 3.81857e+10
-3.17621e+11 -1.46788e+12 3.81581e+10
-3.16851e+11 -1.46806e+12 3.81306e+10
-3.16081e+11 -1.46824e+12 3.8103e+10
-3.15311e+11 -1.46842e+12 3.80755e+10
-3.1454e+11 -1.46859e+12 3.80479e+10
-3.1377e+11 -1.46877e+12 3.80203e+10
-3.13e+11 -1.46895e+12 3.79927e+10
-3.12229e+11 -1.46912e+12 3.79651e+10
-3.11459e+11 -1.4693e+12 3.79375e+10
-3.10688e+11 -1.46947e+12 3.79098e+10
-3.09917e+11 -1.46965e+12 3.78822e+10
-3.09146e+11 -1.46982e+12 3.78545e+10
-3.08375e+11 -1.47e+12 3.78269e+10
-3.07604e+11 -1.47017e+12 3.77992e+10
-3.06833e+11 -1.47034e+12 3.77715e+10
-3.06062e+11 -1.47052e+12 3.77438e+10
-3.05291e+11 -1.47069e+12 3.77161e+10
-3.04519e+11 -1.47086e+12 3.76884e+10
-3.03748e+11 -1.47103e+12 3.76606e+10
-3.02976e+11 -1.4712e+12 3.76329e+10
-3.02205e+11 -1.47137e+12 3.76051e+10
-3.01433e+11 -1.47154e+12 3.75774e+10
-3.00661e+11 -1.47171e+12 3.75496e+10
-2.99889e+11 -1.47188e+12 3.75218e+10
-2.99117e+11 -1.47205e+12 3.7494e+10
-2.98345e+11 -1.47222e+12 3.74662e+10
-2.97573e+11 -1.47239e+12 3.74384e+10
-2.968e+11 -1.47256e+12 3.74105e+10
-2.96028e+11 -1.47272e+12 3.73827e+10
-2.95256e+11 -1.47289e+12 3.73548e+10
-2.94483e+11 -1.47306e+12 3.7327e+10
-2.9371e+11 -1.47322e+12 3.72991e+10
-2.92938e+11 -1.47339e+12 3.72712e+10
-2.92165e+11 -1.47355e+12 3.72433e+10
-2.91392e+11 -1.47372e+12 3.72154e+10
-2.90619e+11 -1.47388e+12 3.71875e+10
-2.89846e+11 -1.47404e+12 3.71596e+10
-2.89073e+11 -1.47421e+12 3.71316e+10
-2.883e+11 -1.47437e+12 3.71037e+10
-2.87526e+11 -1.47453e+12 3.70757e+10
-2.86753e+11 -1.47469e+12 3.70477e+10
-2.85979e+11 -1.47486e+12 3.70198e+10
-2.85206e+11 -1.47502e+12 3.69918e+10
-2.84432e+11 -1.47518e+12 3.69638e+10
-2.83659e+11 -1.47534e+12 3.69357e+10
-2.82885e+11 -1.4755e+12 3.69077e+10
-2.82111e+11 -1.47566e+12 3.68797e+10
-2.81337e+11 -1.47582e+12 3.68516e+10
-2.80563e+11 -1.47597e+12 3.68236e+10
-2.79789e+11 -1.47613e+12 3.67955e+10
-2.79014e+11 -1.47629e+12 3.67674e+10
-2.7824e+11 -1.47645e+12 3.67393e+10
-2.77466e+11 -1.4766e+12 3.67112e+10
-2.76691e+11 -1.47676e+12 3.66831e+10
-2.75917e+11 -1.47692e+12 3.6655e+10
-2.75142e+11 -1.47707e+12 3.66269e+10
-2.74368e+11 -1.47723e+12 3.65987e+10
-2.73593e+11 -1.47738e+12 3.65706e+10
-2.72818e+11 -1.47754e+12 3.65424e+10
-2.72043e+11 -1.47769e+12 3.65142e+10
-2.71268e+11 -1.47784e+12 3.6486e+10
-2.70493e+11 -1.478e+12 3.64578e+10
-2.69718e+11 -1.47815e+12 3.64296e+10
-2.68942e+11 -1.4783e+12 3.64014e+10
-2.68167e+11 -1.47845e+12 3.63732e+10
-2.67392e+11 -1.4786e+12 3.63449e+10
-2.66616e+11 -1.47875e+12 3.63167e+10
-2.65841e+11 -1.4789e+12 3.62884e+10
-2.65065e+11 -1.47905e+12 3.62602e+10
-2.64289e+11 -1.4792e+12 3.62319e+10
-2.63513e+11 -1.47935e+12 3.62036e+10
-2.62738e+11 -1.4795e+12 3.61753e+10
-2.61962e+11 -1.47965e+12 3.6147e+10
-2.61186e+11 -1.4798e+12 3.61186e+10
-2.6041e+11 -1.47994e+12 3.60903e+10
-2.59633e+11 -1.48009e+12 3.60619e+10
-2.58857e+11 -1.48024e+12 3.60336e+10
-2.58081e+11 -1.48038e+12 3.60052e+10
-2.57304e+11 -1.48053e+12 3.59768e+10
-2.56528e+11 -1.48067e+12 3.59485e+10
-2.55751e+11 -1.48082e+12 3.59201e+10
-2.54975e+11 -1.48096e+12 3.58917e+10
-2.54198e+11 -1.48111e+12 3.58632e+10
-2.53421e+11 -1.48125e+12 3.58348e+10
-2.52644e+11 -1.48139e+12 3.58064e+10
-2.51867e+11 -1.48154e+12 3.57779e+10
-2.5109e+11 -1.48168e+12 3.57494e+10
-2.50313e+11 -1.48182e+12 3.5721e+10
-2.49536e+11 -1.48196e+12 3.56925e+10
-2.48759e+11 -1.4821e+12 3.5664e+10
-2.47982e+11 -1.48224e+12 3.56355e+10
-2.47204e+11 -1.48238e+12 3.5607e+10
-2.46427e+11 -1.48252e+12 3.55785e+10
-2.45649e+11 -1.48266e+12 3.55499e+10
-2.44872e+11 -1.4828e+12 3.55214e+10
-2.44094e+11 -1.48294e+12 3.54928e+10
-2.43316e+11 -1.48308e+12 3.54643e+10
-2.42539e+11 -1.48321e+12 3.54357e+10
-2.41761e+11 -1.48335e+12 3.54071e+10
-2.40983e+11 -1.48349e+12 3.53785e+10
-2.40205e+11 -1.48362e+12 3.53499e+10
-2.39427e+11 -1.48376e+12 3.53213e+10
-2.38649e+11 -1.48389e+12 3.52927e+10
-2.3787e+11 -1.48403e+12 3.5264e+10
-2.37092e+11 -1.48416e+12 3.52354e+10
-2.36314e+11 -1.4843e+12 3.52067e+10
-2.35535e+11 -1.48443e+12 3.5178e+10
-2.34757e+11 -1.48456e+12 3.51494e+10
-2.33978e+11 -1.48469e+12 3.51207e+10
-2.332e+11 -1.48483e+12 3.5092e+10
-2.32421e+11 -1.48496e+12 3.50633e+10
-2.31642e+11 -1.48509e+12 3.50345e+10
-2.30864e+11 -1.48522e+12 3.50058e+10
-2.30085e+11 -1.48535e+12 3.49771e+10
-2.29306e+11 -1.48548e+12 3.49483e+10
-2.28527e+11 -1.48561e+12 3.49196e+10
-2.27748e+11 -1.48574e+12 3.48908e+10
-2.26968e+11 -1.48587e+12 3.4862e+10
-2.26189e+11 -1.486e+12 3.48332e+10
-2.2541e+11 -1.48612e+12 3.48044e+10
-2.24631e+11 -1.48625e+12 3.47756e+10
-2.23851e+11 -1.48638e+12 3.47468e+10
-2.23072e+11 -1.48651e+12 3.4718e+10
-2.22292e+11 -1.48663e+12 3.46891e+10
-2.21512e+11 -1.48676e+12 3.46603e+10
-2.20733e+11 -1.48688e+12 3.46314e+10
-2.19953e+11 -1.48701e+12 3.46025e+10
-2.19173e+11 -1.48713e+12 3.45737e+10
-2.18393e+11 -1.48726e+12 3.45448e+10
-2.17613e+11 -1.48738e+12 3.45159e+10
-2.16833e+11 -1.4875e+12 3.44869e+10
-2.16053e+11 -1.48762e+12 3.4458e+10
-2.15273e+11 -1.48775e+12 3.44291e+10
-2.14493e+11 -1.48787e+12 3.44001e+10
-2.13713e+11 -1.48799e+12 3.43712e+10
-2.12933e+11 -1.48811e+12 3.43422e+10
-2.12152e+11 -1.48823e+12 3.43133e+10
-2.11372e+11 -1.48835e+12 3.42843e+10
-2.10591e+11 -1.48847e+12 3.42553e+10
-2.09811e+11 -1.48859e+12 3.42263e+10
-2.0903e+11 -1.48871e+12 3.41973e+10
-2.08249e+11 -1.48883e+12 3.41683e+10
-2.07469e+11 -1.48894e+12 3.41392e+10
-2.06688e+11 -1.48906e+12 3.41102e+10
-2.05907e+11 -1.48918e+12 3.40811e+10
-2.05126e+11 -1.4893e+12 3.40521e+10
-2.04345e+11 -1.48941e+12 3.4023e+10
-2.03564e+11 -1.48953e+12 3.39939e+10
-2.02783e+11 -1.48964e+12 3.39648e+10
-2.02002e+11 -1.48976e+12 3.39357e+10
-2.01221e+11 -1.48987e+12 3.39066e+10
-2.00439e+11 -1.48999e+12 3.38775e+10
-1.99658e+11 -1.4901e+12 3.38484e+10
-1.98877e+11 -1.49021e+12 3.38192e+10
-1.98095e+11 -1.49033e+12 3.37901e+10
-1.97314e+11 -1.49044e+12 3.37609e+10
-1.96532e+11 -1.49055e+12 3.37317e+10
-1.9575e+11 -1.49066e+12 3.37026e+10
-1.94969e+11 -1.49077e+12 3.36734e+10
-1.94187e+11 -1.49088e+12 3.36442e+10
-1.93405e+11 -1.49099e+12 3.3615e+10
-1.92623e+11 -1.4911e+12 3.35857e+10
-1.91842e+11 -1.49121e+12 3.35565e+10
-1.9106e+11 -1.49132e+12 3.35273e+10
-1.90278e+11 -1.49143e+12 3.3498e+10
-1.89495e+11 -1.49154e+12 3.34688e+10
-1.88713e+11 -1.49164e+12 3.34395e+10
-1.87931e+11 -1.49175e+12 3.34102e+10
-1.87149e+11 -1.49186e+12 3.33809e+10
-1.86367e+11 -1.49196e+12 3.33516e+10
-1.85584e+11 -1.49207e+12 3.33223e+10
-1.84802e+11 -1.49217e+12 3.3293e+10
-1.84019e+11 -1.49228e+12 3.32637e+10
-1.83237e+11 -1.49238e+12 3.32343e+10
-1.82454e+11 -1.49249e+12 3.3205e+10
-1.81672e+11 -1.49259e+12 3.31756e+10
-1.80889e+11 -1.49269e+12 3.31463e+10
-1.80106e+11 -1.4928e+12 3.31169e+10
-1.79324e+11 -1.4929e+12 3.30875e+10
-1.78541e+11 -1.493e+12 3.30581e+10
-1.77758e+11 -1.4931e+12 3.30287e+10
-1.76975e+11 -1.4932e+12 3.29993e+10
-1.76192e+11 -1.4933e+12 3.29699e+10
-1.75409e+11 -1.4934e+12 3.29404e+10
-1.74626e+11 -1.4935e+12 3.2911e+10
-1.73843e+11 -1.4936e+12 3.28815e+10
-1.7306e+11 -1.4937e+12 3.28521e+10
-1.72277e+11 -1.4938e+12 3.28226e+10
-1.71493e+11 -1.4939e+12 3.27931e+10
-1.7071e+11 -1.49399e+12 3.27636e+10
-1.69927e+11 -1.49409e+12 3.27341e+10
-1.69143e+11 -1.49419e+12 3.27046e+10
-1.6836e+11 -1.49428e+12 3.26751e+10
-1.67576e+11 -1.49438e+12 3.26456e+10
-1.66793e+11 -1.49447e+12 3.26161e+10
-1.66009e+11 -1.49457e+12 3.25865e+10
-1.65225e+11 -1.49466e+12 3.25569e+10
-1.64442e+11 -1.49476e+12 3.25274e+10
-1.63658e+11 -1.49485e+12 3.24978e+10
-1.62874e+11 -1.49494e+12 3.24682e+10
-1.6209e+11 -1.49504e+12 3.24386e+10
-1.61306e+11 -1.49513e+12 3.2409e+10
-1.60522e+11 -1.49522e+12 3.23794e+10
-1.59738e+11 -1.49531e+12 3.23498e+10
-1.58954e+11 -1.4954e+12 3.23202e+10
-1.5817e+11 -1.49549e+12 3.22905e+10
-1.57386e+11 -1.49558e+12 3.22609e+10
-1.56602e+11 -1.49567e+12 3.22312e+10
-1.55818e+11 -1.49576e+12 3.22015e+10
-1.55033e+11 -1.49585e+12 3.21719e+10
-1.54249e+11 -1.49594e+12 3.21422e+10
-1.53465e+11 -1.49603e+12 3.21125e+10
-1.5268e+11 -1.49611e+12 3.20828e+10
-1.51896e+11 -1.4962e+12 3.2053e+10
-1.51111e+11 -1.49629e+12 3.20233e+10
-1.50327e+11 -1.49637e+12 3.19936e+10
-1.49542e+11 -1.49646e+12 3.19638e+10
-1.48758e+11 -1.49655e+12 3.19341e+10
-1.47973e+11 -1.49663e+12 3.19043e+10
-1.47188e+11 -1.49671e+12 3.18745e+10
-1.46403e+11 -1.4968e+12 3.18448e+10
-1.45619e+11 -1.49688e+12 3.1815e+10
-1.44834e+11 -1.49696e+12 3.17852e+10
-1.44049e+11 -1.49705e+12 3.17554e+10
-1.43264e+11 -1.49713e+12 3.17255e+10
-1.42479e+11 -1.49721e+12 3.16957e+10
-1.41694e+11 -1.49729e+12 3.16659e+10
-1.40909e+11 -1.49737e+12 3.1636e+10
-1.40124e+11 -1.49745e+12 3.16062e+10
-1.39339e+11 -1.49753e+12 3.15763e+10
-1.38554e+11 -1.49761e+12 3.15464e+10
-1.37768e+11 -1.49769e+12 3.15166e+10
-1.36983e+11 -1.49777e+12 3.14867e+10
-1.36198e+11 -1.49785e+12 3.14568e+10
-1.35413e+11 -1.49793e+12 3.14269e+10
-1.34627e+11 -1.498e+12 3.13969e+10
-1.33842e+11 -1.49808e+12 3.1367e+10
-1.33056e+11 -1.49816e+12 3.13371e+10
-1.32271e+11 -1.49823e+12 3.13071e+10
-1.31485e+11 -1.49831e+12 3.12772e+10
-1.307e+11 -1.49839e+12 3.12472e+10
-1.29914e+11 -1.49846e+12 3.12172e+10
-1.29129e+11 -1.49853e+12 3.11872e+10
-1.28343e+11 -1.49861e+12 3.11572e+10
-1.27557e+11 -1.49868e+12 3.11272e+10
-1.26771e+11 -1.49875e+12 3.10972e+10
-1.25986e+11 -1.49883e+12 3.10672e+10
-1.252e+11 -1.4989e+12 3.10372e+10
-1.24414e+11 -1.49897e+12 3.10071e+10
-1.23628e+11 -1.49904e+12 3.09771e+10
-1.22842e+11 -1.49911e+12 3.0947e+10
-1.22056e+11 -1.49918e+12 3.0917e+10
-1.2127e+11 -1.49925e+12 3.08869e+10
-1.20484e+11 -1.49932e+12 3.08568e+10
-1.19698e+11 -1.49939e+12 3.08267e+10
-1.18912e+11 -1.49946e+12 3.07966e+10
-1.18126e+11 -1.49953e+12 3.07665e+10
-1.1734e+11 -1.4996e+12 3.07364e+10
-1.16553e+11 -1.49966e+12 3.07063e+10
-1.15767e+11 -1.49973e+12 3.06761e+10
-1.14981e+11 -1.4998e+12 3.0646e+10
-1.14195e+11 -1.49986e+12 3.06158e+10
-1.13408e+11 -1.49993e+12 3.05857e+10
-1.12622e+11 -1.49999e+12 3.05555e+10
-1.11836e+11 -1.50006e+12 3.05253e+10
-1.11049e+11 -1.50012e+12 3.04951e+10
-1.10263e+11 -1.50019e+12 3.04649e+10
-1.09476e+11 -1.50025e+12 3.04347e+10
-1.0869e+11 -1.50031e+12 3.04045e+10
-1.07903e+11 -1.50038e+12 3.03743e+10
-1.07116e+11 -1.50044e+12 3.0344e+10
-1.0633e+11 -1.5005e+12 3.03138e+10
-1.05543e+11 -1.50056e+12 3.02836e+10
-1.04756e+11 -1.50062e+12 3.02533e+10
